高专轩辕网城	Xuanyuan Internet City of Higher Education
铜木镇飞孤网吧	Tongmu Town Feigu Internet Cafe
欧里白梅网吧	Oulibaimei Internet Cafe
良山镇风云网吧	Liangshan Town Fengyun Internet Cafe
冰点网络会所	Freezing Point Network Club
赤山镇好朋友网吧	Chishan Town Good Friends Internet Cafe
南门金苹果网吧	Nanmen Golden Apple Internet Cafe
桐木湖塘网吧	Tongmu Hutang Internet Cafe
太极网络城(商城前门广场路)	Taiji Internet City (Qianmen Square Road, Shopping Mall)
莲花县迪梦缘网吧	Lianhua County Di Mengyuan Internet Cafe
尚游网城	Shangyou Online City
满腾网吧	Man Teng Internet Cafe
彭高镇网吧	Penggao Town Internet Cafe
桐木电信电脑培训中心	Tongmu Telecom Computer Training Center
共创网吧二分部(红旗大道怡和花园二楼)	Co-Creating Internet Cafe Branch 2 (Second Floor, Yihe Garden, Hongqi Avenue)
芦溪县绝顶高手网吧	Luxi County Top Expert Internet Cafe
红旗大道共创连锁网吧(一分部)	Hongqi Avenue Co-Creation Chain Internet Cafe (Part 1)
新泉新星网吧	Xinquan Xinxing Internet Cafe
帝杰网吧	Dijie Internet Cafe
福田镇网事悠悠网吧	Futian Town Internet Affairs Youyou Internet Cafe
爱琴海网络休闲俱乐部(中联商城G栋二楼)	Aegean Online Leisure Club (Second Floor, Building G, Zhonglian Mall)
芦溪县芦溪中学	Luxi Middle School in Luxi County
黄金极速网吧	Golden Speed Internet Cafe
黄金校区升辉网吧	Shenghui Internet Cafe on Golden Campus
芦溪县新泉大安网吧	Luxi County Xinquan Daan Internet Cafe
莲花县坊楼镇飞跃网吧	Feiyue Internet Cafe, Fanglou Town, Lianhua County
黄金高新区星悦网吧	Xingyue Internet Cafe in Golden High-tech Zone
美尚美网吧	Meishangmei Internet Cafe
汪旺网吧	Wangwang Internet Cafe
新特电脑	Xinte Computer
南门千千结网吧	Nanmen Qianqianjie Internet Cafe
E通网络二部	E-Tong Network Department 2
一通网络会所一部	Yitong Network Club Part 1
厚德路新同丰网络	Houde Road Xintongfeng Network
文明大道知音网吧	Wenming Avenue Zhiyin Internet Cafe
阳光极速网城(红都商业城)	Sunshine Speedy Internet City (Hongdu Commercial City)
苹果网吧(八一路商业局内)	Apple Internet Cafe (in Bayi Road Commercial Bureau)
云石山乡梅岗飞宇网吧	Feiyu Internet Cafe, Meigang, Yunshishan Township
大公路西段145号虫虫网络	Chongchong Network No. 145, Western Section of the Main Highway
天宇网城1部(小南门)	Tianyu Internet City Department 1 (Xiaonanmen)
泰鑫网络会所(红都广场主场二楼)	Taixin Network Club (Second Floor of Hongdu Plaza Main Ground)
沙石镇明辉网吧	Shashi Town Minghui Internet Cafe
赣州师范学院专科部校友网吧	Ganzhou Normal University Junior College Alumni Internet Cafe
云石山天翔网络	Yunshishan Tianxiang Network
黄屋坪路情愿网吧	Huangwuping Road willing Internet cafe
红旗大道84-1号天宇网城2部(林业局旁)	Department 2, Tianyu Internet City, No. 84-1 Hongqi Avenue (next to the Forestry Bureau)
海会路1-4号开心网吧	Happy Internet Cafe, No. 1-4 Haihui Road
奥乐网吧	Aole Internet Cafe
师院前门天启网吧	Tianqi Internet Cafe at the Qianmen of Normal University
沙石镇金林网吧	Jinlin Internet Cafe, Shashi Town
环城路银地网吧	Silverland Internet Cafe, Huancheng Road
江西网梦科技公司	Jiangxi Wangmeng Technology Co., Ltd.
金龙网校	Jinlong Online School
全南速龙网吧	Quannan Athlon Internet Cafe
思创网吧	Xtron Internet Cafe
文明大道三三网吧	Sansan Internet Cafe on Wenming Avenue
湖边镇新超极速网络(环境工程学院正大门)	New ultra-fast network in Hubian Town (main entrance of School of Environmental Engineering)
劲舞网吧(环境工程学院对门)	Jinwu Internet Cafe (opposite the School of Environmental Engineering)
荣金网城二部(环境工程学院后门)	Rongjin Online City Department 2 (Backdoor of School of Environmental Engineering)
晨宇网吧(五洲大道5号)	Chenyu Internet Cafe (No. 5 Wuzhou Avenue)
宋城路80号金泰网络三分部	Jintai Network Branch 3, No. 80 Songcheng Road
鑫源网吧(湖边车站旁)	Xinyuan Internet Cafe (next to Lakeside Station)
环境工程院旁荣金网络二分部	Second branch of Rongjin Network next to the Institute of Environmental Engineering
环境工程院旁荣金网络一分部	Rongjin Network Branch 1 next to the Institute of Environmental Engineering
黄金区智慧岛网吧	Golden District Smart Island Internet Cafe
新城区新新网吧	Xincheng District Xinxin Internet Cafe
湖边镇贻萱网吧	Hubian Town Yixuan Internet Cafe
飞翔鸟网吧(茨坪)	Flying Bird Internet Cafe (Ciping)
茨坪镇浪潮网吧	Ciping Town Wave Internet Cafe
缤纷网吧(茨坪镇红军南路)	Colorful Internet Cafe (Red Army South Road, Ciping Town)
吉州区步步高超市旁龙城网游	Dragon City Online Games next to Bubugao Supermarket in Jizhou District
光彩网络	Guangcai Network
吉州区1024网咖	Jizhou District 1024 Internet Cafe
永丰县盐业公司	Yongfeng County Salt Industry Company
时光网吧(新城区)	Time Internet Cafe (Xincheng District)
拉虫网吧	La Chong Internet Cafe
金龙网吧(茨坪天街)	Jinlong Internet Cafe (Cipingtian Street)
罗浮商品街时尚网吧	Luofu Commodity Street Fashion Internet Cafe
会展中心	Convention and Exhibition Center
光彩网络会所阳明东路旗舰(阳明东路12号)	Guangcai Network Club Yangming East Road Flagship (No. 12 Yangming East Road)
泉江镇龙门客栈	Quanjiang Town Longmen Inn
凤舞九天网吧	Feng Wu Jiutian Internet Cafe
泉江中学	Izumie Junior High School
自由人网络广场	Free People Network Plaza
万科网吧	Vanke Internet Cafe
精英高端网络会所	Elite high-end online club
虫虫网城	Chongchong.com
鑫旺网吧	Xinwang Internet Cafe
昌江区吕蒙网吧	Lvmeng Internet Cafe, Changjiang District
中山北路石狮埠互动网吧	Zhongshan North Road Shishibu Interactive Internet Cafe
金浪网吧(东路大道东路小区五号楼二楼)	Jinlang Internet Cafe (Second Floor, Building 5, East Road Avenue East Road Community)
扬芬中心学校	Yangfen Central School
金兰网吧(黄坑圩)	Jinlan Internet Cafe (Huangkengwei)
太白园华宇网吧	Taibaiyuan Huayu Internet Cafe
创捷网吧	Chuangjie Internet Cafe
伊路网吧	Yilu Internet Cafe
里村勇创网吧	Li Cun Yong Chuang Internet Cafe
昌南网吧(技校下坡处)	Changnan Internet Cafe (downhill from the technical school)
红色网吧	red internet cafe
文星网吧	Wenxing Internet Cafe
曙光路畅通网吧	Shuguang Road Changtong Internet Cafe
十八桥大世界网吧	Shibaqiao World Internet Cafe
水蓝天网吧	Shuilantian Internet Cafe
新厂陶阳路好心情网吧	Good Mood Internet Cafe, Taoyang Road, Xinchang
广场北路蓝精灵网吧	Square North Road Smurf Internet Cafe
瓷化路超速网吧	Ceramic Road Speed Internet Cafe
十八桥风云网吧	Eighteen Bridges Internet Cafe
里村前街竟成网吧	The front street of Licun turns into an Internet cafe
新厂枫桥网吧	Xinchang Fengqiao Internet Cafe
旋风网城	Tornado Internet City
新厂陶阳路凌点网吧	Lingdian Internet Cafe, Taoyang Road, Xinchang
彼安网吧	Bean Internet Cafe
陶阳路前线网吧	Taoyang Road Frontline Internet Cafe
新厂冰雨网吧	Xinchang Bingyu Internet Cafe
新厂新时代网吧	Xinchang New Era Internet Cafe
满天新网吧	New Internet cafes all over the sky
的威网吧	Dewei Internet Cafe
猴子网吧	Monkey Internet Cafe
广场E网情深网吧	Plaza E Internet Cafe
云帆网吧	Yunfan Internet Cafe
陶瓷学院湘湖新区	Ceramics Institute Xianghu New District
太白园涛涛网吧	Taibai Garden Taotao Internet Cafe
银星网吧(海慧游乐园旁)	Silver Star Internet Cafe (next to Haihui Amusement Park)
流星网吧(瓷都大道)	Meteor Internet Cafe (Cidu Avenue)
新厂新华书店	Xinchang Xinhua Bookstore
中国陶瓷大学	China Ceramics University
火车站网络情缘网吧	Railway Station Internet Cafe
美好时光网吧(鹰潭饭店对面)	Good Time Internet Cafe (opposite Yingtan Hotel)
火车站缘份天空网吧	Fate Sky Internet Cafe at Railway Station
珠山区陶阳路极速网吧(新天地数码园)	Speed Internet Cafe, Taoyang Road, Zhushan District (Xintiandi Digital Park)
莲花路新时空网吧	Lianhua Road New Space Internet Cafe
赣东商城欣欣路星星网吧	Star Internet Cafe, Xinxin Road, Gandong Mall
陶瓷工艺美术职业技术学院	Ceramic Arts and Crafts Vocational and Technical College
安康广场蓝月亮网吧	Ankang Plaza Blue Moon Internet Cafe
时代广场黑蜘蛛网络城	times square black spider web city
中电投贵溪火力发电厂	China Power Investment Guixi Thermal Power Plant
擂鼓岭九洲高端休闲网络会所	Leiguling Jiuzhou high-end leisure network club
无敌网吧(胜利东路)	Wudi Internet Cafe (Shengli East Road)
自由空间网吧(星期八酒吧对面)	Free Space Internet Cafe (opposite the Saturday bar)
新时尚网吧市影剧院地下室	New Fashion Internet Cafe City Theater Basement
邓埠喜相逢网吧	Deng Bu is happy to meet at the Internet cafe
杏园菜场梦圆网吧	Xingyuan Caichang Mengyuan Internet Cafe
莲花路小叮当网吧	Tinker Bell Internet Cafe on Lianhua Road
汉唐网吧(雄石西路财富大厦2楼)	Hantang Internet Cafe (2nd floor, Fortune Building, Xiongshi West Road)
中童镇兴?网吧	Zhongtong Zhenxing Internet Cafe
劲仔网吧	Jinzai Internet Cafe
正大路月亮网吧	Zhengda Road Moon Internet Cafe
九龙中等职业学校	Kowloon Vocational Secondary School
杏园菜场黑鸭子网吧	Xingyuan Market Black Duck Internet Cafe
星星路牧马人网吧	Xingxing Road Wrangler Internet Cafe
第一时间网络(交通路)	First time network (traffic road)
杏南小区乐园网吧	Xingnan Community Paradise Internet Cafe
跃进门星空网吧	Yuejinmen Starry Sky Internet Cafe
华耀网城	Huayao Internet City
西湖路超级网吧(赣东商城口)	West Lake Road Super Internet Cafe (Gandong Mall Exit)
(樟树市)电信	(Zhangshu City) Telecommunications
城之恋网吧(锦绣共和)	City Love Internet Cafe (Splendid Republic)
淦阳网吧	Ganyang Internet Cafe
意境网吧	artistic conception internet cafe
新泡泡网吧	New Paopao Internet Cafe
流星雨网城	Meteor Shower Online City
中童镇讯风网吧	Zhongtong Town Xunfeng Internet Cafe
步步高	Backgammon
相思雨	Acacia rain
好心情网吧(五洲店)	Good mood Internet cafe (Wuzhou store)
现代网城(锦绣共和内)	Modern Internet City (within Splendid Republic)
城之恋网吧(三中旁)	City Love Internet Cafe (next to No. 3 Middle School)
工业园区网吧	Industrial Park Internet Cafe
浪潮网吧(樟树)	Wave Internet Cafe (Zhangshu)
高安市千喜网吧	Gaoan City Qianxi Internet Cafe
药政网吧	Pharmacy Internet Cafe
草包网吧	Straw bag Internet cafe
泛美网吧	Pan American Internet Cafe
皮蛋网吧	Preserved Egg Internet Cafe
高安新风云网络	Gaoan New Fengyun Network
(高安)飞宇网吧	(High Security) Feiyu Internet Cafe
君玉网吧	Junyu Internet Cafe
药都路骑士网吧	Yaodu Road Knight Internet Cafe
农校网吧	Agricultural school Internet cafe
获富小学	Wong Fu Primary School
冲击波一统天下网吧(长征路时尚广场二楼)	Shockwave Dominates the World Internet Cafe (Second Floor, Changzheng Road Fashion Plaza)
东乡县楚天网吧(电影院正对面二楼)	Dongxiang County Chutian Internet Cafe (second floor directly opposite the cinema)
王者天下网络会所(建设路)	King of the World Network Club (Jianshe Road)
东乡县恒安西路新超达网吧	Xinchaoda Internet Cafe, Heng'an West Road, Dongxiang County
(大)红桥网吧	(Large) Hongqiao Internet Cafe
东乡超越时代网吧	Dongxiang Beyond Era Internet Cafe
想你网吧	Miss you Internet cafe
王者归来风云网络会所(建设中路31号)	Return of the King Fengyun Network Club (No. 31, Jianshe Middle Road)
东乡县傲世至尊网吧(一楼)	Dongxiang County Proud World Internet Cafe (First Floor)
东乡红星情深深网吧	Dongxiang red star deeply in love Internet cafe
东乡红星李中华网吧连锁旗舰店	Dongxiang Red Star Li Zhonghua Internet Cafe Chain Flagship Store
星宇网吧对面(国贸)	Opposite Xingyu Internet Cafe (Guomao)
绿风网吧	Green Wind Internet Cafe
东乡县心缘网吧	Dongxiang County Xinyuan Internet Cafe
东乡红星庆国网吧	Dongxiang Red Star Qingguo Internet Cafe
启天网吧(文公北路茶叶市场二楼)	Qitian Internet Cafe (Second Floor, Tea Market, Wengong North Road)
桔丰网吧	Jufeng Internet Cafe
步行街先锋E网网吧	Pedestrian Street Pioneer E Internet Cafe
东乡县傲世至尊网吧(二楼)	Dongxiang County Proud World Internet Cafe (Second Floor)
特丽珑网吧(城南路)	Trinlon Internet Cafe (Chengnan Road)
跳跳虫网吧	Springtail Internet Cafe
晨宇网吧	Chenyu Internet Cafe
启航网吧(文公北路)	Qihang Internet Cafe (Wengong North Road)
风云网吧(东山大街)	Fengyun Internet Cafe (Dongshan Street)
双明飞翔网吧	Shuangming Feixiang Internet Cafe
新浪网吧(中山路)	Sina Internet Cafe (Zhongshan Road)
E极棒网吧	E great Internet cafe
君临天下网络会所	Junlintianxia Network Club
(万年县)电信	(Wannian County) Telecommunications
万年县e类网吧	Wannian County E-type Internet Cafe
唐老鸭网吧(文公南路茶叶市场3楼)	Donald Duck Internet Cafe (3rd floor, Wengong South Road Tea Market)
万年县华宇商务酒店	Huayu Business Hotel in Wannian County
上高县蓝精灵网吧	Smurf Internet Cafe in Shanggao County
上高蜘蛛网吧	Shanggao Spider Web Bar
卡丁网吧	Karting Internet Cafe
小飞哥网吧	Xiao Fei Ge Internet Cafe
上高县泡泡网城	Shanggao County Bubble Internet City
富豪大酒店	Regal Hotel
上高神话网吧	Shanggao Shinhwa Internet Cafe
蓝天网络	blue sky network
唯伊主角网吧	Weiyi protagonist Internet cafe
火车站狂想网吧	Rhapsody Internet Cafe at Railway Station
上高县1982网城	Shanggao County 1982 Internet City
上高县大世界网城	Shanggao County Big World Internet City
上高县龙盛网吧	Longsheng Internet Cafe in Shanggao County
动感地带网城(上高县青年路口)	M-Zone Internet City (Qingnian Road Intersection, Shanggao County)
上高县馨蓝网吧	Xinlan Internet Cafe in Shanggao County
上高县闪电网吧	Shanggao County Lightning Internet Cafe
上高县168网城	Shanggao County 168 Internet City
上高县神话网吧	Shanggao County Myth Internet Cafe
上高海盗船网吧	Shanggao Pirate Ship Internet Cafe
上高县缘分天空网吧	Shanggao County Fate Sky Internet Cafe
上高县君临天下网吧	Junlintianxia Internet Cafe in Shanggao County
超智网吧(建设南路190号)	Chaozhi Internet Cafe (No. 190, Jianshe South Road)
上高县动力在线网吧	Shanggao County Dynamic Online Internet Cafe
奉新闲人网吧	Fengxin Xianren Internet Cafe
上高县零度网吧	Lingdu Internet Cafe in Shanggao County
科智网吧	Kezhi Internet Cafe
上高神话网城	Shanggao Myth Online City
铭缘网吧	Mingyuan Internet Cafe
上高县金三角网吧	Golden Triangle Internet Cafe in Shanggao County
奉新逍遥网吧	Fengxin Xiaoyao Internet Cafe
站前北路深情网吧	Zhanqian North Road Affectionate Internet Cafe
中心广场点击世界网城(一味吃地下室)	Click on the World Internet City in the central square (blindly eating in the basement)
中心广场梦幻界网吧	Central Plaza Dream World Internet Cafe
都市情网吧(信江电影院二楼)	Urban Love Internet Cafe (Second Floor of Xinjiang Cinema)
黑蜘蛛网络休闲会所(擂鼓岭)	Black Spider Network Leisure Club (Leiguling)
安康网络城(交通路安康广场)	Ankang Internet City (Ankang Plaza, Jiaotong Road)
雄石西路财富大厦2楼汉唐网吧	Hantang Internet Cafe, 2nd Floor, Fortune Building, Xiongshi West Road
零点网吧(东湖)	Lingdian Internet Cafe (East Lake)
正大路伊妹网吧	Zhengda Road Yimei Internet Cafe
星空网络(健康大药房楼上)	Star Network (upstairs of Healthy Pharmacy)
火车站玫瑰网吧(万嘉旺超市对面)	Rose Internet Cafe at Railway Station (opposite Wanjiawang Supermarket)
擂鼓岭黑蜘蛛网络城	Leiguling Black Spider Network City
茨荸弄一部饭店豪情网吧	Cixunongyi Hotel Haoqing Internet Cafe
杏南小区新时尚网吧	New Fashion Internet Cafe in Xingnan Community
白露工业区三川股份有限公司	Bailu Industrial Zone Sanchuan Co., Ltd.
四海网吧(火车站四海宾馆旁)	Sihai Internet Cafe (next to Sihai Hotel at the train station)
中心广场点击世界网城	Central Square Click World Internet City
绿色概念网吧	Green Concept Internet Cafe
老火车站绿色概念网吧	Green concept Internet cafe in old railway station
新区电信机房	New District Telecommunications Equipment Room
红旗大道地质局	Hongqi Avenue Geological Bureau
火车站四海网吧	Railway Station Sihai Internet Cafe
移动梦网吧	Mobile Dream Internet Cafe
新欣路新天天网吧	Xintiantian Internet Cafe, Xinxin Road
金铃网吧	Jinling Internet Cafe
精英网络(营角上分店)	Elite Network (Yingjiao Shang Branch)
一网情深网吧(林荫街)	Internet Cafe (Lin-Yin Street)
天宇网城2部(林业局旁)	Tianyu Internet City Department 2 (next to the Forestry Bureau)
深蓝网吧(川师商业广场3楼)	Deep Blue Internet Cafe (3rd floor, Sichuan Normal University Commercial Plaza)
芭迪网络会所(娱乐城休闲城北区裙楼2楼)	Badi Network Club (2nd floor, podium building, North District, Entertainment City Leisure City)
观澜网吧	Guanlan Internet Cafe
鑫线天网城(电子科大润新公寓下面)	Xinxian Tianwang City (below Electronic Science and Technology University Runxin Apartment)
人民南路四段龙腾网络龙翔店	Longteng Network Longxiang Store, Section 4, Renmin South Road
自由空间网吧(水碾路一环路东三段)	Free Space Internet Cafe (Eastern Section 3 of Shuinian Road First Ring Road)
四川师大旁超音速网吧	Supersonic Internet Cafe next to Sichuan Normal University
深蓝网吧(川师南门)	Deep Blue Internet Cafe (South Gate of Sichuan Normal University)
龙泉区维纳斯网吧	Longquan District Venus Internet Cafe
畅游网吧(望平街)	Changyou Internet Cafe (Wangping Street)
超音速网吧(川师南门文化广场)	Supersonic Internet Cafe (Sichuan Normal University South Gate Cultural Plaza)
健康路8号易高网咖	Yigao Internet Cafe, No. 8 Jianjian Road
巅峰数码港	Summit Cyberport
西科网路物语	Xike Internet Story
戴尔世纪网吧(望平街)	Dell Century Internet Cafe (Wangping Street)
伊时代网吧(川师北门外)	Yishi Internet Cafe (outside the north gate of Sichuan Normal University)
联想空间网吧(川师南大门外商业城3楼)	Lenovo Space Internet Cafe (3rd floor, Commercial City outside the South Gate of Sichuan Normal University)
金财软件公司	Jincai Software Company
大道网村网吧	Avenue Internet Village Internet Cafe
成都大学图书馆	Chengdu University Library
晋阳路四原色网吧	Jinyang Road Four Colors Internet Cafe
世达附近逍遥游网吧	Xiaoyaoyou Internet cafe near Shida
大道晋吉南路金海岸网吧	Golden Coast Internet Cafe, Jinji South Road, Avenue
莲花新区附近海浪网吧	Hailang Internet Cafe near Lianhua New District
龙腾网络(省体育馆旁)	Longteng Network (next to Provincial Gymnasium)
四原色网吧	Four primary colors Internet cafe
星际网吧(航院旁)	Interstellar Internet Cafe (next to Aviation Academy)
理工大学南校区5楼	5th Floor, Polytechnic University South Campus
椒子街水井坊电子阅览社区	Jiaozi Street Shuijingfang Electronic Reading Community
航空港近都村(鹏程网吧)	Airport Jindu Village (Pengcheng Internet Cafe)
晋阳路5大花园4原色网吧	5 major gardens and 4 primary color Internet cafes on Jinyang Road
成都体育学院航空港校区	Chengdu Institute of Physical Education Airport Campus
莲桂南路天天网吧	Tiantian Internet Cafe, Liangui South Road
联兴帝国	Lianxing Empire
华阳镇斑马网吧	Huayang Town Zebra Internet Cafe
触摸网吧	Touch Internet cafe
天府网吧(一环路南一段)	Tianfu Internet Cafe (South Section of First Ring Road)
磨子桥龙信大厦电信	Moziqiao Longxin Building Telecommunications
研祥智能股份有限公司成都分公司(磨子桥亚华商厦7楼)	EVOC Intelligent Co., Ltd. Chengdu Branch (7th Floor, Yahua Commercial Building, Moziqiao)
成都航空职业技术学院图书馆	Chengdu Aviation Vocational and Technical College Library
区信息工程学院外地平线网吧	Horizon Internet cafe outside District Information Engineering College
常乐小区力天网吧	Changle Community Litian Internet Cafe
玉林生活广场大自然网吧	Yulin Life Plaza Nature Internet Cafe
教育学院旁心动网吧	Xindong Internet Cafe next to the College of Education
四川大学图书馆工学馆多媒体阅览室	Sichuan University Library Engineering Building Multimedia Reading Room
区风行天下网吧	District Fengxingtianxia Internet Cafe
双楠路会琴网吧	Shuangnan Road Huiqin Internet Cafe
玉林小学	Yulin Primary School
名将网络	Famous General Network
农业科技职业学院	Agricultural Science and Technology Vocational College
犀浦镇缘分网吧	Xipu Town Yuanfen Internet Cafe
四川成都职业技术学院	Sichuan Chengdu Vocational and Technical College
成都航空职业技术学院图书管	Librarian of Chengdu Aviation Vocational and Technical College
外南簇桥粤信轮胎有限公司	Wainan Cuqiao Yuexin Tire Co., Ltd.
华阳成都教育学院	Huayang Chengdu Education College
信息工程学院(第一食堂活动中心网吧)	School of Information Engineering (First Canteen Activity Center Internet Cafe)
场翔网吧(西南交大附近)	Changxiang Internet Cafe (near Southwest Jiaotong University)
高新区荣荣网吧	Rongrong Internet Cafe in High-tech Zone
纺织高等专科学校(西区)计算机房	Textile College (Western District) Computer Room
大划中学附近随意网吧	Random internet cafe near Dahhua Middle School
随便网吧(川大南门外)	Random Internet Cafe (outside the South Gate of Sichuan University)
双楠路闯关一族网吧	A group of Internet cafes on Shuangnan Road
高新区电信	High-tech Zone Telecommunications
成都交通局	Chengdu Transportation Bureau
体育学院图书馆	Physical Education College Library
一环路南三段华夏证券	Huaxia Securities, South Section 3, First Ring Road
西南交大高速车网络	Southwest Jiaotong University High-speed Vehicle Network
一环路南一段1号鸿禧花园	No. 1 Hongxi Garden, Section 1, South 1st Ring Road
环保科研所	Environmental Protection Research Institute
网网可以	Net net can
龙之网吧(沙湾路国际会展中心后面)	Dragon Internet Cafe (behind Shawan Road International Convention and Exhibition Center)
交通技术学院附近世纪星网吧	Century Star Internet Cafe near the Institute of Transportation Technology
大邑梦想空间网吧	Dayi Dream Space Internet Cafe
大邑县大邑中学	Dayi Middle School in Dayi County
天府天龙网吧	Tianfu Tianlong Internet Cafe
龙之数码网吧	Dragon Digital Internet Cafe
四川电力学院	Sichuan Electric Power University
天行网吧	Tianxing Internet Cafe
电力职业技术学院	Electric Power Vocational and Technical College
跃进村谢家网吧	Xie's Internet Cafe in Yuejin Village
西华大学建工学院计算机室	Computer Room, College of Construction Engineering, Xihua University
西门	west gate
(双流	(Double flow
禾正制药	Hezheng Pharmaceutical
泡泡虫网吧(沙湾)	Bubblebug Internet Cafe (Shawan)
龙之圆缘网吧(互助路8号)	Longzhiyuanyuan Internet Cafe (No. 8 Huzhu Road)
白果林小区传奇网络	Baiguolin Community Legend Network
新开网吧(成华区泰安路20号)	New Internet cafe (No. 20, Tai'an Road, Chenghua District)
人人乐网吧(火车北站)	Renrenle Internet Cafe (North Railway Station)
马鞍北路龙之风云网吧	Ma'an North Road Longzhifengyun Internet Cafe
欣友网吧	Xinyou Internet Cafe
活动力网吧	Active Internet cafe
四川农业大学都江堰分校语言中心	Language Center of Sichuan Agricultural University Dujiangyan Branch
正因小区	Just because of the community
红线网吧	red line internet cafe
石板滩镇寻梦网吧	Shibantan Town Xunmeng Internet Cafe
青龙小区滨海网吧	Qinglong Community Binhai Internet Cafe
大丰镇第一制药有限公司	Dafeng Town First Pharmaceutical Co., Ltd.
府青立交桥万科四楼时空在线网吧	Time and space online Internet cafe on the fourth floor of Vanke, Fuqing Overpass
龙之网络会所	Dragon Network Club
四川师范大学东区	Sichuan Normal University East District
人民北路健康网吧	Renmin North Road Health Internet Cafe
北一段晨星网吧	Morning Star Internet Cafe, North Section
小浪网络会所(桃源路)	Xiaolang Internet Club (Taoyuan Road)
马鞍路?歆网络沙龙	Ma'an Road Xin Online Salon
人民北路索盟图书连锁旗舰店	Suomeng Book Chain Flagship Store, Renmin North Road
粱家巷互助路笑傲网络空间	Liangjiaxiang Huzhu Road is proud of cyberspace
龙桥阵电信旁新地带网吧	Internet cafe in the new area next to Longqiaozhen Telecom
县新凡镇新阳网吧	Xinyang Internet Cafe, Xinfan Town, County
龙桥阵迅捷网吧	Longqiao Zhen Express Internet Cafe
笑傲网吧(梁家巷互助路8号)	Xiaoao Internet Cafe (No. 8, Huzhu Road, Liangjia Lane)
速世界网吧	Speed World Internet Cafe
祯逸网吧	Zhenyi Internet Cafe
火车北站	North Railway Station
城北体育馆	Chengbei Gymnasium
天美网络会所	Tianmei Network Club
森科制药有限公司药品经营分公司	Pharmaceutical Business Branch of Sunco Pharmaceutical Co., Ltd.
文庙后街80号三普商务酒店	Sanpu Business Hotel, No. 80, Wenmiao Back Street
蓝天喷绘公司	blue sky printing company
锦里西路现代城	Jinli West Road Modern City
百丽思汀城市酒店	Bailistin City Hotel
马鞍南路龙之风云网吧(太升桥附近)	Longzhifengyun Internet Cafe on Ma'an South Road (near Taisheng Bridge)
春熙路美特斯邦威专卖店	Metersbonwe store on Chunxi Road
时力科技发展有限公司成都分公司	Shili Technology Development Co., Ltd. Chengdu Branch
兰派网吧	Lanpai Internet Cafe
清石桥中唱公司	Qingshiqiao Singing Company
(新津县	(Xinjin County
畅游网络会所	Changyou Network Club
红星路二段情剑网吧	Hongxing Road Second Section Love Sword Internet Cafe
陕西街畅游网吧	Shaanxi Street Changyou Internet Cafe
太空港网吧(金牛区西安南路)	Spaceport Internet Cafe (Xi'an South Road, Jinniu District)
三台县观桥镇城市猎人网吧	City Hunter Internet Cafe, Guanqiao Town, Santai County
新达信网络科技公司	Xinda Xin Network Technology Co., Ltd.
盐市口大地集团办公楼	Yanshikou Dadi Group Office Building
文竹街后面战神网吧	Ares Internet Cafe behind Wenzhu Street
聚友网吧(西小区)	Juyou Internet Cafe (West Community)
(市建委)	(Municipal Construction Committee)
(梓潼县	(Zitong County
建阳市步行街冲浪网吧	Jianyang City Pedestrian Street Surf Internet Cafe
步行街E网情深网吧	Pedestrian Street E Internet Cafe
新世纪学校(长虹技术中心对面)	New Century School (opposite Changhong Technology Center)
(广汉	(Guanghan
CAMEL-E干线(汽车站)	CAMEL-E main line (bus station)
民主奇妙网吧	Democracy Wonderful Internet Cafe
工农村四海网吧	Industrial and rural Sihai Internet cafe
星美玉泉店	Xingmei Yuquan Store
孝泉师范	Xiaoquan Normal University
红粉网吧	Hongfen Internet Cafe
天梨网吧	Tianli Internet Cafe
洛水轩辕网吧	Luoshui Xuanyuan Internet Cafe
今安网吧	Jinan Internet Cafe
极限飞翔E点	Extreme flight point E
红骑士网吧	Red Knight Internet Cafe
洛水中学	Luoshui Middle School
洛水镇焦点网吧	Luoshui Town Focus Internet Cafe
浪潮网吧(城南中学斜对门)	Inspur Internet Cafe (diagonally across from Chengnan Middle School)
剑南春集团公司宿舍小区宽带	Jiannanchun Group Company Dormitory Community Broadband
世界你好网吧(南街)	Hello World Internet Cafe (South Street)
人民检察宿舍小区宽带	People's Procuratorate dormitory community broadband
新天地网吧(南街红绿灯)	Xintiandi Internet Cafe (South Street Traffic Light)
顺心网吧	Shunxin Internet Cafe
汉旺镇融融网吧	Hanwang Town Rongrong Internet Cafe
闲云网吧	Xianyun Internet Cafe
淼源网吧	Miaoyuan Internet Cafe
汉旺东气技校	Hanwangdong Gas Technical School
汉旺镇东汽中学	Hanwang Town Dongqi Middle School
恐龙网吧(积英街)	Dinosaur Internet Cafe (Jiying Street)
天蓉网吧(公园后门)	Tianrong Internet Cafe (back entrance of the park)
天天网吧(工农村云峰山路300号)	Tiantian Internet Cafe (No. 300, Yunfengshan Road, Gongnong Village)
激动网吧(月波横街)	Exciting Internet Cafe (Yuebo Hengjie)
烟厂家属区	Tobacco factory family area
新思维网络会所(杜鹃街39号中心汽车站进站口旁)	New Thinking Network Club (next to the entrance of the Central Bus Station, No. 39 Dujuan Street)
殷商时代形象店(文庙广场文峰楼二楼附一号)	Yin Shang Times Image Store (No. 1, Second Floor, Wenfeng Building, Confucian Temple Square)
科维网吧	Kewei Internet Cafe
自在网吧	Free Internet cafe
